"screen_name","followers_count","text"
"KnudJahnke",817,"Highest 7-day average number of new #corona infections in #Germany since 28 April. All schools open now. So hey, let's open football stadiums as well! https://t.co/7StH2znpel"
"drpavansharma19",325,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Andrew_J79",329,"#IEA cuts 2020 oil demand forecast, sees ‘treacherous’ path ahead with rising #CoronaVirus cases

https://t.co/AFC4DNzuBz

#energy #COVID #Corona #virus #health #oil #gas #oilandgas #OilPrice #CrudeOil #BrentOil #WTICrude #subsea #commodities #economics #markets #trading https://t.co/OCNNAK6esD"
"RomeoHarish6",387,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"UvTriyambkam",90,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"shakeeluae",1369,"@drthomasisaac except in the #corona index <U+0001F61B>Already won the silver medal, vying to snatch the gold from @realDonaldTrump https://t.co/PTNYLEdCkK"
"sawhneynikhil",260,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"rsdogra",861,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"_kshitij_sharma",140,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"TheCoastalTrvlr",197,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Karthik45417949",26,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"pronami007",65,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"dineshkumar8719",172,"One of the team member of @narcoticsbureau Investigating #SushantSinghRajput case  has been tested positive for #corona. In view of this other members will be tested and Shruti Modi who had joined investigation today morning has been sent back."
"thanos2280",86,"#CoronaAmpel #Corona Realsatire: https://t.co/a87swqMSsu"
"santoshmishra69",693,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"RabinRa35273607",2,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"maharashtra",2686,"District wise #Corona active cases in Maharashtra. As on 15th September 2020.

#MaharashtraFightsCorona 
#waragainstvirus https://t.co/s2UxgBTRHU"
"AravinthVAK",12,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Samanth05224755",36,"If I saw 99 forks on a table, I’d round it up to 100 for the sake of the story. #corona"
"RakeshA12572734",3908,"Our #SikhCommunity believes in #SarbatDaBhala (Good For All) as our Sikhs observed #JyotiJyotPurab with prayers for the world to fight #Corona pandemic on September 12, 2020. #MayWaheguruBlessAll <U+0001F64F><U+0001F3FB> #GuruNanakDevJi #EkOnkar #SatnaamWaheguru https://t.co/vbvVOxOxRx"
"Harizzzz3",54252,"#Lifeline<U+2764><U+FE0F>
#Corona +ve
Worried about him<U+0001F613>"
"shailendra1212",570,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"jwildeboer",5085,"Today a new record of 9548 new keys were distributed to the German #Corona app. Total checked keys today is 82777. # of keys is NOT number of infected people sharing their diagnosis with the app. More details and insights at https://t.co/gN49jPiTE1

#WearAMask<U+0001F637> #InstallTheApp https://t.co/GLzY63I0G2"
"JMathive",141,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"trader_ram",70,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Vrishabhdhwaj9",49,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"eu_journalist",2314,"Von der Leyen kicks off her #SOTEU speech by paying tribute to the care workers who the past 6 months have shown ""spirit of courage"" during the #corona virus."
"eu_journalist",2314,"#SOTEU The EU needs to get more competencies in the health area and create a Health Union. It's the only way to learn the lessons from the #corona crisis, says von der Leyen. Will propose this as part of the #ConferenceofEurope"
"_saurabhbandari",548,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"shivaCA97",85,"It’s highly dangerous disease-Corona so be cautious wash hand frequently. #coronavirus #IndiaFightsCorona #Corona @PMOIndia"
"swagemedia",6,"Ogun Workers Need To Consider The Effect Of COVID-19 Pandemic - Agunbiade https://t.co/ohy4HYzrmw 
#workers #Labour #Strike #StrikeForOurLives #Government #Nigeria #COVID19 #Covid_19 #COVID #coronavirus #Corona"
"PoojaJa80716047",371,"During the pandemic, companies are believed to have given up 78 football fields, or more than six million sq ft, in office space, a media report said. These companies include Accenture, Swiggy, GE and MuSigma

#NewNormal
#coronavirus #Corona"
"Comprabay",2,"Helping our Corona Warriors, by taking care of yourself and your family's health, so that we can then ensure our Corona Warriors to have some moments of rest.
#SupportCoronaWarriors #corona"
"itsmanishlogy",16,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"praveen68112700",563,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Studio1018",128,"My newest... Bottled bottlenose!
#corona #dolphin https://t.co/EESZdFIWt8"
"KulakkaraP",57,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"ermanohar009",59,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"ChhotaPappu1",39,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"magicdheer",73,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Amitanandnayaka",279,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"P2Iyer",136,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"voice4bharat1",343,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"RebornedJ",150,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"YoganathanMP",595,"After #USA , #India becomes the 2nd country to report 5 Million Total #Corona cases..

#CoronavirusIndia"
"YoganathanMP",595,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"_dinakar_",1978,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"ManoJ16092001",68,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Clarsonimus",12301,"""Ignore the #noise, focus on the #work.""
#Corona #Deaths #Germany
https://t.co/W8XQrWtHEE"
"alooneking",150,"After #USA , #India becomes the 2nd country to report 5 Million Total #Corona cases..

#CoronavirusIndia"
"alooneking",150,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Kingpk00",27656,"#Lifeline<U+2764><U+FE0F>
#Corona +ve
Worried about him<U+0001F613>"
"juyalash",111,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"dheeraj2180",234,"#coronavirus #Corona #COVID19 #textile #Punjab 

143 employees of a textile unit test COVID-19 positive https://t.co/ygimC1FVIN"
