"screen_name","followers_count","text"
"marc_gander",66,"<U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F> Wales Coronavirus (COVID-19) overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #Wales #Corona #covid19 #Covid19UK https://t.co/iulWhGxu1M"
"nacindexcom",329,"Facebook has (accidentally) posted video of its new VR helmet!
https://t.co/jpfL5ekiZI
#electronic #technology #corona #covid #elonmusk #future #car #selfdriving #drone #bitcoin #coin #mine #kripto #crypto #Tourism #blockchain #digital #digitalmoney https://t.co/MDr8SAgA96"
"nacindexcom",329,"NVIDIA has entered the Mobile World!
https://t.co/weh3d42ZS7
#electronic #technology #corona #covid #elonmusk #future #car #selfdriving #drone #bitcoin #coin #mine #kripto #crypto #Tourism #blockchain #digital #digitalmoney https://t.co/RcjWozB5T5"
"nacindexcom",329,"Volvo Unveils Technology That Improves In-Car Air Quality
https://t.co/tT8RC7dQaj
#electronic #technology #corona #covid #elonmusk #future #car #selfdriving #drone #bitcoin #coin #mine #kripto #crypto #Tourism #blockchain #digital #digitalmoney https://t.co/wENxOKM4vA"
"nacindexcom",329,"Bank of Thailand completes digital bond issue with Blockchain
https://t.co/utcMqlXf0R
#electronic #technology #corona #covid #elonmusk #future #car #selfdriving #drone #bitcoin #coin #mine #kripto #crypto #Tourism #blockchain #digital #digitalmoney https://t.co/RE3fqdI6Io"
"NiteshJ18923740",919,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"05TYN",29,"Dear Strollers, being healthy is not an option  anymore it is a priority.  Wear your mask and follow protocols.
#masks #CoronavirusIndia #corona #staysafe #StayHomeStaySafe"
"agrawalhemant3",27,"@TimesNow Controversial IPS Officer issued a letter as Principal Home Sec. for WADHWANS TRAVEL in #Corona LOCKDOWN 

After media reports asked to proceed on leave

Yet manages to get a plum posting 

WHEN CORRUPTION REWARDED &amp; HONESTY becomes SELF SACRIFICE, the SOCIETY is DOOMED-Ayn Rand https://t.co/CNTdEb0BYF"
"TeresaCulhane",526,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"prachee_mirror",8007,"No the situation isn’t improving .. this is just the result of testing centres taking their day offs on weekends #Covid_19 #Corona #CoronaVirusUpdates https://t.co/nhVdGUUXXi"
"ETimesLifestyle",36449,"You recently met a person who tested positive for COVID. Are you safe?

Read here: https://t.co/hUj6a6goer

#Corona #coronavirus https://t.co/iIl1xF6Cp4"
"anilgupta6633",1994,"I fail to understand why .@CMODelhi #kejriwal jis government is reducing #Corona testing in Delhi , just to show reduced number of cases and fool the People of Delhi. Tests done today -33733 which is 18672 less than yesterday. https://t.co/o3OEzRlkG3"
"JeKra70",1819,"Wo ist #Corona ? / Where is Corona? <U+0001F62C> #covid #coronavirus https://t.co/TQAVmnA7ew"
"EnglundBob",2991,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"VineshKataria",660,"Punjab: Death 2860, Active cases 21661. #Corona https://t.co/qQo5qz9u88"
"rgvermaaap",315,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"TSM979",494,"New medicine approved &amp; certified by #secularism - Cure for #Corona! 

Looks like audio is morphed &amp; not verifiable. https://t.co/6SxCdYfSUR"
"Shiva20207",0,"#Covid_19 #Corona #coronavirus #CoronavirusPandemic 

I don't understand how #WuhanVirus spreads so easily in #US, where density of population is low, so much space between each house, people drive their own cars - it baffles me !"
"MufcNikhil",1444,"Embrace peace in every walk of your life. 

Here's a small spiral art from my side where I'm waiting peacefully waiting for the things to be normal again.<U+0001F607>

#InternationalPeaceDay 
#InternationalDayofPeace2020 
#PeaceDay 
#PeaceDay2020 
#Covid_19 
#Corona 
#NewNormal https://t.co/v49Qhhu3F4"
"baruahrana123",1356,"Pulse Oximeters hv become very unreliable and has become a reason of panic all across. Never ever oximeters were used so widely than due to the #corona scare.
Now, if the readings r erroneous, that wud lead to unnecessary panic, anxiety n may lead to grave problems.
@MoHFW_INDIA https://t.co/KKUDhyEePn"
"MikeDesai",1852,"I fail to understand why .@CMODelhi #kejriwal jis government is reducing #Corona testing in Delhi , just to show reduced number of cases and fool the People of Delhi. Tests done today -33733 which is 18672 less than yesterday. https://t.co/o3OEzRlkG3"
"abpathk",5218,"Don't forget #Corona is like #AIDS so #WearAMask . Rest you can understand..( it's a sexist statement)"
"LouBuchanan17",4708,"<U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F> <U+000E007F><U+000E0067><U+000E0062><U+000E0077><U+000E006C>Scotland Coronavirus (COVID-19) overview of individuals who have had at least one lab-confirmed positive test result, by date reported. #coronavirus #Scotland #Corona #covid19 #Covid19UK https://t.co/osKuxwamrt"
"digital_mine_",7354,"Volvo Unveils Technology That Improves In-Car Air Quality
https://t.co/tT8RC7dQaj
#electronic #technology #corona #covid #elonmusk #future #car #selfdriving #drone #bitcoin #coin #mine #kripto #crypto #Tourism #blockchain #digital #digitalmoney https://t.co/wENxOKM4vA"
"AdieHorowitz",32,"Nights in #NewYork are just magical, they rebuild the spirit depleted by #Corona https://t.co/rsaqSlHajB"
"WitchHaven1",1713,"Remember last week when I showed you what bot accounts look like?

They’re at it again!

#Corona #covidbriefing #covidschools https://t.co/sdyEMNbRXH"
"PhilipStolkin",1618,"The Turkish State and its racist practises...

Two Kurdish farmers suffered horrific injuries when they were tortured and thrown from a military helicopter in #Turkey’s south-eastern province of Van. #corona #hdpros 

https://t.co/r0YhnYMg13"
"RachelAshleyVox",2468,"We will fight them on the beaches
We will fight them with our candyfloss

https://t.co/u1X4gonUx8

#Brexit #Kent #Folkestone #Margate #Canterbury #Deal #Hythe #Corona 

@EastKentTAB @EastKentTAB @Renew_Kent @EastKent_EM @Kent_cc @KentCricket @fstoneherald  @Hepworthclare"
"hariks009",179,"I fail to understand why .@CMODelhi #kejriwal jis government is reducing #Corona testing in Delhi , just to show reduced number of cases and fool the People of Delhi. Tests done today -33733 which is 18672 less than yesterday. https://t.co/o3OEzRlkG3"
"ipoguy",6527,"$OPTI @optecfuelintl
Has the solution! 
IMPLEMENTATION IS KEY!
EACH TEACHER GETS #Iwand
EACH CLASS HAS #Rover1
Along w/ their new advanced FDA approved PPE (personal protection equipment) product line, Optec is the #OneStopShop
For all #Corona #prevention 
https://t.co/IQ1kGPWVZT"
"KarthickpAIADMK",563,"#Tiruppur #Corona #Update  
Today’s cases -161(Rest will be updated later
21 Sep 2020
Total cases - 6220
Active cases - 1590
Discharges -374
Total House quarantine- 7261
Newly added today- 441
People completing 14 days today- 58
Samples taken today- 2562 https://t.co/pxUsBAmNe1"
"Jogende81918732",1,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"Abhishe90277121",2,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"duttabhishek",16133,"I fail to understand why .@CMODelhi #kejriwal jis government is reducing #Corona testing in Delhi , just to show reduced number of cases and fool the People of Delhi. Tests done today -33733 which is 18672 less than yesterday. https://t.co/o3OEzRlkG3"
"shaikhajmal786",43,". @BJP4Karnataka Govt is trying pass over 30 bills in 3 days citing #Corona. 
If they were not keen on discussing important bills on #LandReforms, #APMC, #Industries why call the assembly in the first place? For whose benefit are bills being passed without discussion?"
"Ginger10187402",3,"#brujas r tryin to set me up. Fuk #baphamet #lucifer #satan n #devil ain’t on my #level #corona"
"Jamiee__R",23,"Ridiculous <U+0001F974> #gewoonjebekhouden
Allowing people to go to a football match but forbidding them to shout and support, is like buying a dog and expecting it not to bark. What were these people smoking? Better have no public at all then <U+0001F3DF> #Corona #Eredivisie #Football <U+0001F945> https://t.co/1av1MGrLon"
"it_verif",5,"Verify your seller with VERIFIT &amp; find your genuine seller.
#seller #Sales #Online #purchase #business #investors #verify #duediligence #PANDAMIC #Corona #coronavirus #Covid_19 #Help #fraud #lockdown #pandemic #ad #adoptmetrading #StockMarket #Deals #startup #startups #india https://t.co/T5o5PFJlR5"
"PotnuruAkhil",2,"To @sbtet
Sub; requesting to cancel the exams and promote
We the #students of #polytechnic in the current situation we r unable to appear for exams due to #corona 
@KTRoffice 
@RaoKavitha
@trsharish 
@ysjagan
@ncbn
@narendramodi
@SabithaindraTRS
#wewantjustice
#educationminister"
"GuSv01",2015,"Wall-mounted technology detects COVID-19 in the air https://t.co/Ea4DrcPNGH #Covid_19 #coronavirus #Corona #Covid #BioCloud #technology #technews — @Kontrolenergy https://t.co/47YxjptHlV"
"Lo_VVriter",2665,"Remember last week when I showed you what bot accounts look like?

They’re at it again!

#Corona #covidbriefing #covidschools https://t.co/sdyEMNbRXH"
"MrBill_Resists",4140,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"nancycutlass",244,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"Alesiste",4148,"Wo ist #Corona ? / Where is Corona? <U+0001F62C> #covid #coronavirus https://t.co/TQAVmnA7ew"
"drrajuwaghmare",1354,"This is #BEST bus in Mumbai where &amp; how common man will have #SocialDistancing ? Why not #Corona +ve numbers will increased. #Covid_19 numbers are increase in Mumbai not because of closeness it's because of Stomach!
<U+092A><U+093E><U+092A><U+0940> <U+092A><U+0947><U+091F> <U+0915><U+093E> <U+0938><U+0935><U+093E><U+0932> <U+0939><U+0948><U+0964> <U+092A><U+093E><U+092A><U+0940> <U+092A><U+0947><U+091F> <U+0915><U+094B><U+0930><U+094B><U+0928><U+093E> <U+092B><U+0948><U+0932><U+093E><U+0924><U+093E> <U+0939><U+0948>  @CMOMaharashtra https://t.co/jsO4OYOjMc"
"nanelvisfan",11597,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"yogeshku797",1,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"adrian_kreutz",360,"Your daily reminder. #Covid19UK #Covid_19 #CoronaVirus #corona https://t.co/7R1QZ6qxHk"
"Cablehorn",378,"#Corona #Covid_19  #coronavirus #SARS_CoV_2 

Long-Term Effects of Virus Infection on Behavior and Aging in Mice

https://t.co/cc2hNsArB9"
"je_d_i",138,"We parents do so much for our kids. Every day. To protect them! Next friday Sept. 25th is one of many opportunities to protect their future! Let's go to the #globaldayofclimateaction #climatecrisis #childrenlivesmatter #protectourplanet #covid19 #corona #MondayMotivation https://t.co/3KvniPXJRr"
"pranav9983",1468,"Gujarat Coronavirus Latest Updates
#coronaupdate #corona #gujarat #navgujaratsamay #ahmedabad #IndiaVSCorona<U+0001F62C> #suratupdate #coronaupdate #corona #gujarat https://t.co/02Bt6wWNaY"
"navgujaratsamay",24196,"Get your daily dose of Gujarati (<U+0A97><U+0AC1><U+0A9C><U+0AB0><U+0ABE><U+0AA4><U+0AC0>) breaking news (<U+0AB8><U+0AAE><U+0ABE><U+0A9A><U+0ABE><U+0AB0> ), latest political and entertainment updates from Gujarat and India on Navgujarat Samay (<U+0AA8><U+0AB5><U+0A97><U+0AC1><U+0A9C><U+0AB0><U+0ABE><U+0AA4> <U+0AB8><U+0AAE><U+0AAF> ). Visit: https://t.co/YPkVRuYGml

#navgujaratsamay #gujarat #vadodara #vtvcompany #corona #caosh #suspect https://t.co/jwmaLmbViu"
"navgujaratsamay",24196,"Gujarat Coronavirus Latest Updates
#coronaupdate #corona #gujarat #navgujaratsamay #ahmedabad #IndiaVSCorona<U+0001F62C> #suratupdate #coronaupdate #corona #gujarat https://t.co/02Bt6wWNaY"
"navgujaratsamay",24196,"Surat : Coronavirus Latest Updates.
#suratupdate #coronaupdate #corona #gujarat #navgujaratsamay #ahmedabad #india #CoronaVirus https://t.co/2fs5Na5ciX"
"wakallsawu",768,"Wo ist #Corona ? / Where is Corona? <U+0001F62C> #covid #coronavirus https://t.co/TQAVmnA7ew"
"SosusTomke",1,"You know it's cold outside when you go outside and it's cold.
#international #zitat #corona"
"SoloBusesCba",4275,"Frequency of services, staggered office timings and personal hygiene are three important ways in which #Mumbai’s local #trains can mitigate most of the #COVID risk. My take in @scroll_in.
 
https://t.co/7LQRMw3IHD 

@WRIIndia @WRIRossCities @WorldResources @urbanvoicesin #Corona"
"ShaikhN00563853",1,"All Of A Sudden, There Are Lots Of #Bats Around My Block, Maybe Some Other Blocks Too. What's Wrong? Mom's Sayin' To Stay Home, They Coulda Spread #Corona

I'm Scared"
"future_timeline",9165,"Wall-mounted technology detects COVID-19 in the air https://t.co/Ea4DrcPNGH #Covid_19 #coronavirus #Corona #Covid #BioCloud #technology #technews — @Kontrolenergy https://t.co/47YxjptHlV"
"Jordanzzrose",380,"I’ve never seen so many medical professors on the tv as earlier. I am unfortunately of the strong mind that it won’t have the desired effect on the general public #corona"
"RS_ClassicEng",5,"Stop saying ""How're you?"", try these <U+0001F447><U+0001F3FB>

Hey, 
1. How's it going?
2. How've you been?
3. How are things?
4. What's going on?
5. What's new?
6. How are things on your end?

#ClassicEnglish #Corona #Covid_19 #English #MondayMood #mondaythoughts #WordPress"
"SureshK54879658",4,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"Manish09286868",1,"#CPFaridabad applauded #crime branch officials for solving over one hundred crimes against property cases in last 7 days. This is despite over 60% of around 300 men in the CB being infected with #corona, they are more belligerent than ever! @FBDPolice is extremely proud of them! https://t.co/cVQY0ZcsDe"
"Manish09286868",1,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"WRIRossCities",27988,"Frequency of services, staggered office timings and personal hygiene are three important ways in which #Mumbai’s local #trains can mitigate most of the #COVID risk. My take in @scroll_in.
 
https://t.co/7LQRMw3IHD 

@WRIIndia @WRIRossCities @WorldResources @urbanvoicesin #Corona"
"ShambhaviM14",174,"Chinese Zodiac went from being year of the rat to year of the bat real quick. 
  
#covid19 #2020worstyear #AdultingAndStuff #lockdown #MondayBlues #MondayMood #mondaythoughts #Chinese #Zodiac #Corona #coronavirus #Covid_19 #china #2020mood"
"Mick07061699",529,"@PiratIvanBartos The change of minister will not solve the country's problem in fighting #Corona. The thing is to ensure faster recovery of personnel capacities for testing and tracing, reducing social contact, protection of vulnerable people, expansion of the e-Rouška application ..."
"1Whistleblowers",2169,"OPTIMISM &amp; HOPE
are powerful weapons to defeat
the DEVIL

But they don't work without 1 component
#knowledge 

When #people are not clear about the situation
OPTIMISM &amp; HOPE
are useless

#RemoveTrump
b4 #2020Election

#Trump #TrumpIsNotWell #TrumpVirus #Corona #Resist #Facts https://t.co/zDtpB87aT4"
